error,error_type,time,memory
" passing argument 1 of ‘toupper’ makes integer from pointer without a cast [-Wint-conversion] printf(""%s"",toupper(st)); ^ In file included from /usr/include/features.h:424:0, from /usr/include/ctype.h:25, from swapcase.c:1: /usr/include/ctype.h:213:1: note: expected ‘int’ but argument is of type ‘char *’ __NTH (toupper (int __c)) ^ swapcase.c:13:14: ",RTE,0.471807371,780
" format ‘%s’ expects argument of type ‘char *’, but argument 2 has type ‘int’ [-Wformat=] printf(""%s"",toupper(st)); ~^ %d swapcase.c:15:17: ",RTE,0.471807371,780
" initialization makes integer from pointer without a cast [-Wint-conversion] printf(""%s"",tolower(st)); ^~~~~~~ In file included from swapcase.c:1:0: swapcase.c:15:25: ",RTE,0.471807371,780
" passing argument 1 of ‘tolower’ makes integer from pointer without a cast [-Wint-conversion] printf(""%s"",tolower(st)); ^ In file included from /usr/include/features.h:424:0, from /usr/include/ctype.h:25, from swapcase.c:1: /usr/include/ctype.h:207:1: note: expected ‘int’ but argument is of type ‘char *’ __NTH (tolower (int __c)) ^ swapcase.c:15:14: ",RTE,0.471807371,780
" format ‘%s’ expects argument of type ‘char *’, but argument 2 has type ‘int’ [-Wformat=] printf(""%s"",tolower(st)); ~^ %d swapcase.c:8:2: ",RTE,0.471807371,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",st); ^~~~~~~~~~~~~~ ",RTE,0.471807371,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",WA,0.004038461,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",WA,0.004068934,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;s); ^~~~~~~~~~~~~~ ",AC,0.00419407,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",WA,0.003870551,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ ",WA,0.004507941,780
 unused variable ‘a’ [-Wunused-variable] int a; ^ fibsum.c:8:5: ,AC,0.012508533,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",AC,0.012508533,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ ",WA,0.003999451,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ ",WA,0.004028293,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ ",WA,0.004040356,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ ",WA,0.004806699,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ ",AC,0.004336962,780
" unused variable ‘t’ [-Wunused-variable] int sum=0,t,a=0,b=1,k; ^ fibsum.c:5:5: ",WA,0.004399605,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ ",WA,0.004399605,780
" unused variable ‘t’ [-Wunused-variable] int sum=1,t,a=0,b=1,k; ^ fibsum.c:5:5: ",WA,0.003989969,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ ",WA,0.003989969,780
" unused variable ‘t’ [-Wunused-variable] int sum=1,t,a=0,b=1,k; ^ fibsum.c:5:5: ",WA,0.004509101,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ ",WA,0.004509101,780
" unused variable ‘t’ [-Wunused-variable] int sum=1,t,a=0,b=1,k; ^ fibsum.c:5:5: ",WA,0.004825976,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ ",WA,0.004825976,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",AC,0.004579672,780
" unused variable ‘t’ [-Wunused-variable] int sum=1,t,a=1,b=1,k; ^ fibsum.c:5:5: ",AC,0.01429477,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;k); ^~~~~~~~~~~~~~ ",AC,0.01429477,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",AC,0.004760845,780
 return type defaults to ‘int’ [-Wimplicit-int] fib(int n) ^~~ fibsum.c: In function ‘main’: fibsum.c:15:5: ,WA,0.346171555,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",WA,0.346171555,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ ",AC,0.007634321,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ aplusb.c:9:9: ",WA,0.073287219,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;a,&amp;b); ^~~~~~~~~~~~~~~~~~~~ ",WA,0.073287219,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ aplusb.c:9:9: ",AC,0.12034013,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;a,&amp;b); ^~~~~~~~~~~~~~~~~~~~ ",AC,0.12034013,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ biriyani.c:9:9: ",AC,0.005203913,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ biriyani.c:13:13: ",AC,0.005203913,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d "",&amp;a[i]); ^~~~~~~~~~~~~~~~~~ biriyani.c:15:9: ",AC,0.005203913,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;y); ^~~~~~~~~~~~~~ ",AC,0.005203913,780
" unused variable ‘i’ [-Wunused-variable] int i, j, a, n, number[1000]; ^ allpairs.c:7:9: ",RTE,0.257995824,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ allpairs.c:10:9: ",RTE,0.257995824,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ allpairs.c:12:13: ",RTE,0.257995824,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;number[i]); ^~~~~~~~~~~~~~~~~~~~~~~ ",RTE,0.257995824,780
 return type of ‘main’ is not ‘int’ [-Wmain] void main() ^~~~ allpairs.c: In function ‘main’: allpairs.c:34:10: ,TLE,5.054584177,1756
" format ‘%d’ expects argument of type ‘int’, but argument 2 has type ‘int *’ [-Wformat=] printf(""%d"",&amp;abs); ~^ ~~~~ %ls allpairs.c:7:2: ",TLE,5.054584177,1756
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ allpairs.c:12:5: ",TLE,5.054584177,1756
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;num); ^~~~~~~~~~~~~~~~~ allpairs.c:16:9: ",TLE,5.054584177,1756
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;array[i]); ^~~~~~~~~~~~~~~~~~~~~~ ",TLE,5.054584177,1756
" unused variable ‘j’ [-Wunused-variable] int i,sum,j,n; ^ maxxor.c:5:2: ",WA,0.003995426,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ maxxor.c:11:3: ",WA,0.003995426,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",WA,0.003995426,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ maxxor.c:11:3: ",WA,0.004574968,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",WA,0.004574968,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ dtuntrv.c:9:3: ",WA,0.007999044,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;m,&amp;n); ^~~~~~~~~~~~~~~~~~~~ ",WA,0.007999044,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ dtuntrv.c:11:3: ",WA,0.009458118,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;m,&amp;n); ^~~~~~~~~~~~~~~~~~~~ dtuntrv.c:7:4: ",WA,0.009458118,780
 ‘k’ is used uninitialized in this function [-Wuninitialized] if(k&lt;t) ^ ,WA,0.009458118,780
 implicit declaration of function ‘abs’ [-Wimplicit-function-declaration] ele=abs(a[j]-a[i]); ^~~ allpairs.c:6:2: ,TLE,10.10963778,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ allpairs.c:8:2: ",TLE,10.10963778,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ allpairs.c:12:3: ",TLE,10.10963778,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",TLE,10.10963778,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ dtuntrv.c:9:2: ",WA,0.009361073,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;m,&amp;n); ^~~~~~~~~~~~~~~~~~~~ ",WA,0.009361073,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ dtuntrv.c:9:2: ",WA,0.011922351,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;m,&amp;n); ^~~~~~~~~~~~~~~~~~~~ dtuntrv.c:13:3: ",WA,0.011922351,780
 ‘x’ may be used uninitialized in this function [-Wmaybe-uninitialized] x=x%((10^9)+7); ~^~~~~~~~~~~~~ ,WA,0.011922351,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ dtuntrv.c:9:2: ",WA,0.011231686,780
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"",&amp;m,&amp;n); ^~~~~~~~~~~~~~~~~~~~ ",WA,0.011231686,780
 return type of ‘main’ is not ‘int’ [-Wmain] void main() ^~~~ allpairs.c: In function ‘main’: allpairs.c:5:5: ,TLE,5.058827678,1756
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ allpairs.c:9:9: ",TLE,5.058827678,1756
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ allpairs.c:13:13: ",TLE,5.058827678,1756
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",TLE,5.058827678,1756
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ allpairs.c:9:3: ",WA,0.062211026,1756
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b); ^~~~~~~~~~~~~~ allpairs.c:13:4: ",WA,0.062211026,1756
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[j]); ^~~~~~~~~~~~~~~~~~~ allpairs.c:15:7: ",WA,0.062211026,1756
" ‘max’ may be used uninitialized in this function [-Wmaybe-uninitialized] int max,min=arr[0]; ^~~ ",WA,0.062211026,1756
" format ‘%u’ expects argument of type ‘unsigned int *’, but argument 2 has type ‘long int *’ [-Wformat=] scanf(""%u"",&amp;a); ~^ ~~ %lu allpairs.c:9:11: ",AC,0.060739008,1756
" format ‘%u’ expects argument of type ‘unsigned int *’, but argument 2 has type ‘long int *’ [-Wformat=] scanf(""%u"",&amp;b); ~^ ~~ %lu allpairs.c:13:13: ",AC,0.060739008,1756
" format ‘%li’ expects argument of type ‘long int *’, but argument 2 has type ‘int *’ [-Wformat=] scanf(""%li"",&amp;arr[j]); ~~^ ~~~~~~~ %i allpairs.c:27:13: ",AC,0.060739008,1756
" format ‘%li’ expects argument of type ‘long int’, but argument 2 has type ‘int’ [-Wformat=] printf(""%li\n"",abs(max-min)); ~~^ ~~~~~~~~~~~~ %i allpairs.c:6:2: ",AC,0.060739008,1756
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%u"",&amp;a); ^~~~~~~~~~~~~~ allpairs.c:9:3: ",AC,0.060739008,1756
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%u"",&amp;b); ^~~~~~~~~~~~~~ allpairs.c:13:4: ",AC,0.060739008,1756
" ignoring return value of ‘scanf’, declared with attribute warn_unused_result [-Wunused-result] scanf(""%li"",&amp;arr[j]); ^~~~~~~~~~~~~~~~~~~~ ",AC,0.060739008,1756
" 'gets' is deprecated [-Wdeprecated-declarations] gets(a); ^~~~ In file included from /usr/include/stdio.h:862:0, from swapcase.c:1: /usr/include/x86_64-linux-gnu/bits/stdio2.h:232:1: note: declared here gets (char *__str) ^~~~ swapcase.c:6:2: ",AC,0.008861918,772
" ignoring return value of 'gets', declared with attribute warn_unused_result [-Wunused-result] gets(a); ^~~~~~~ /tmp/ccZLid4j.o: In function `main': swapcase.c:(.text.startup+0x21): ",AC,0.008861918,772
 the `gets' function is dangerous and should not be used. ,AC,0.008861918,772
No errors,AC,0.006275276,780
No errors,WA,0.006681709,780
 return type defaults to 'int' [-Wimplicit-int] main() ^~~~ ,WA,0.003969777,780
No errors,WA,0.004058912,780
No errors,AC,0.004760987,780
No errors,WA,0.0075699370000000005,780
No errors,AC,0.00353547,780
No errors,WA,0.00425144,780
No errors,WA,0.004053615,780
No errors,WA,0.0073237730000000004,780
No errors,WA,0.0036475,780
No errors,AC,0.00428322,780
No errors,WA,0.003776936,780
No errors,WA,0.008268155,780
No errors,WA,0.003921338,780
No errors,WA,0.004248516,780
No errors,AC,0.003828101,780
No errors,AC,0.003475313,780
No errors,WA,0.007427891,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ 101c.c:6:5: ",AC,0.007838391,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b); ^~~~~~~~~~~~~~ ",AC,0.007838391,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ 101c.c:6:5: ",AC,0.011674705,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b); ^~~~~~~~~~~~~~ ",AC,0.011674705,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",str); ^~~~~~~~~~~~~~~ ",WA,0.007495866,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",str); ^~~~~~~~~~~~~~~ ",WA,0.007542605,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",str); ^~~~~~~~~~~~~~~ ",WA,0.007241044,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",str); ^~~~~~~~~~~~~~~ ",WA,0.007934669,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ 101c.c:5:5: ",AC,0.013105674000000001,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b); ^~~~~~~~~~~~~~ ",AC,0.013105674000000001,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"", &amp;a.x, &amp;a.y); ^~~~~~~~~~~~~~~~~~~~~~~~~~ distptsc.c:23:5: ",AC,0.008163487,1232
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"", &amp;b.x, &amp;b.y); ^~~~~~~~~~~~~~~~~~~~~~~~~~ ",AC,0.008163487,1232
No errors,AC,0.005322597,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ ",WA,0.009003229000000001,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ ",AC,0.010164541,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ elcl1p3c.c:6:5: ",AC,0.011748876,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b); ^~~~~~~~~~~~~~ ",AC,0.011748876,780
No errors,WA,0.00449397,780
No errors,WA,0.004403073,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;num1); ^~~~~~~~~~~~~~~~~~ 101c.c:7:5: ",AC,0.009299523,780
" ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;num2); ^~~~~~~~~~~~~~~~~~ ",AC,0.009299523,780
