id,error,error_type,name,time,memory,username,Time limit exceeded,Memory limit exceeded,Object Linking errors,Other Runtime errors
82079," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie10c.c:9:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",RTE,C,0.220655314,780,cbenu4cie19016,0,0,0,0
82546," operation on 'i' may be undefined [-Wsequence-point] for(i=n-1;i&gt;=0;i=i--) ~^~~~ 19cse102cie10c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie10c.c:9:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",OLE,C,2.436522322,780,cbenu4cie19032,0,0,0,0
89297," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ elcl3p3c.c:11:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",TLE,C,16.206811608,780,ELC19058,0,0,0,0
89574," statement with no effect [-Wunused-value] n/10; ~^~~ elcl3p5c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",TLE,C,8.175352229000001,780,ELC19040,0,0,0,0
89619," statement with no effect [-Wunused-value] n/10; ~^~~ elcl3p5c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",TLE,C,8.161441120000001,780,ELC19040,0,0,0,0
89688," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ elcl3p2c.c:11:20: 'rev' may be used uninitialized in this function [-Wmaybe-uninitialized] rev=rev*10+r; ~~~^~~ ",TLE,C,24.293300115999998,780,ELC19046,0,0,0,0
89692," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;i); ^~~~~~~~~~~~~~ ",TLE,C,24.287098903,780,ELC19047,0,0,0,0
89698," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ elcl3p2c.c:11:20: 'rev' may be used uninitialized in this function [-Wmaybe-uninitialized] rev=rev*10+r; ~~~^~~ ",TLE,C,24.292533180000003,780,ELC19046,0,0,0,0
90001," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ elcl3p5c.c:23:17: 'r' may be used uninitialized in this function [-Wmaybe-uninitialized] l=l*10+r%10; ~^~~ ",TLE,C,32.36295273,780,ELC19021,0,0,0,0
90072," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ elcl3p5c.c:23:17: 'r' may be used uninitialized in this function [-Wmaybe-uninitialized] l=l*10+r%10; ~^~~ ",TLE,C,32.362280321,780,ELC19021,0,0,0,0
90090," suggest parentheses around assignment used as truth value [-Wparentheses] if(p=1) ^ elcl3p5c.c:8:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ elcl3p5c.c:23:17: 'r' may be used uninitialized in this function [-Wmaybe-uninitialized] l=l*10+r%10; ~^~~ ",TLE,C,32.360445072,780,ELC19021,0,0,0,0
90161," suggest parentheses around assignment used as truth value [-Wparentheses] if(p=1) ^ elcl3p5c.c:8:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ elcl3p5c.c:23:17: 'r' may be used uninitialized in this function [-Wmaybe-uninitialized] l=l*10+r%10; ~^~~ ",TLE,C,32.35916636,780,ELC19021,0,0,0,0
90510," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ ",TLE,C,40.423200011000006,780,ELC19013,0,0,0,0
90537," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ elcl3p5c.c:14:10: 'r' may be used uninitialized in this function [-Wmaybe-uninitialized] d=r%10; ~^~~~~ ",TLE,C,40.422726885,780,ELC19046,0,0,0,0
95707," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie13c.c:11:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[j]); ^~~~~~~~~~~~~~~~~ ",RTE,C,0.22919384199999998,780,cbenu4cie19042,0,0,0,0
95999," operation on 'i' may be undefined [-Wsequence-point] for(i=1;i&lt;=n;i=i++) ~^~~~ 19cse102cie13c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cie13c.c:8:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ 19cse102cie13c.c:9:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;b); ^~~~~~~~~~~~~~ 19cse102cie13c.c:10:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;c); ^~~~~~~~~~~~~~ ",TLE,C,10.105425412999999,780,cbenu4cie19044,0,0,0,0
96273," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp; l); ^~~~~~~~~~~~~~~~ 19cse102cie13c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp; b); ^~~~~~~~~~~~~~~~ 19cse102cie13c.c:7:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp; h); ^~~~~~~~~~~~~~~~ ",OLE,C,3.49411851,780,cbenu4cie19025,0,0,0,0
96795," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",n); ~^ 19cse102cie13c.c:8:15: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",l); ~^ 19cse102cie13c.c:9:15: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",b); ~^ 19cse102cie13c.c:10:15: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",h); ~^ 19cse102cie13c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",n); ^~~~~~~~~~~~~ 19cse102cie13c.c:8:7: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",l); ^~~~~~~~~~~~~ 19cse102cie13c.c:9:7: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",b); ^~~~~~~~~~~~~ 19cse102cie13c.c:10:7: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",h); ^~~~~~~~~~~~~ 19cse102cie13c.c:5:5: 'n' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",n); ^~~~~~~~~~~~~ 19cse102cie13c.c:4:11: 'l' may be used uninitialized in this function [-Wmaybe-uninitialized] int i,l,b,h,x,n; ^ 19cse102cie13c.c:4:13: 'b' may be used uninitialized in this function [-Wmaybe-uninitialized] int i,l,b,h,x,n; ^ 19cse102cie13c.c:4:15: 'h' may be used uninitialized in this function [-Wmaybe-uninitialized] int i,l,b,h,x,n; ^ ",RTE,C,0.416212222,780,cbenu4cie19003,0,0,0,0
97105," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"" ,&amp;n); ^~~~~~~~~~~~~~~ 19cse102cie13c.c:7:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d %d"" ,&amp;l,&amp;w,&amp;h); ^~~~~~~~~~~~~~~~~~~~~~~~~~~ ",OLE,C,3.971605132,780,cbenu4cie19002,0,0,0,0
98391," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",n); ~^ 19cse102cce2c.c:12:17: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a[i]); ~^ ~~~~ 19cse102cce2c.c:19:13: comparison between pointer and integer if(a!=n-1) ^~ 19cse102cce2c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",n); ^~~~~~~~~~~~~ 19cse102cce2c.c:12:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a[i]); ^~~~~~~~~~~~~~~~ 19cse102cce2c.c:6:5: 'n' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",n); ^~~~~~~~~~~~~ ",RTE,C,0.219484508,780,cse19106,0,0,0,0
98813," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a[i]); ~^ ~~~~ 19cse102cce2c.c:7:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a[i]); ^~~~~~~~~~~~~~~~ ",RTE,C,0.226810577,780,riteesh,0,0,0,0
98844," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",n); ~^ 19cse102cie01c.c:4:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",n); ^~~~~~~~~~~~~ 19cse102cie01c.c:4:1: 'n' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",n); ^~~~~~~~~~~~~ ",RTE,C,0.440920171,780,cbenu4cse19263,0,0,0,0
98879," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",n); ~^ 19cse102cie01c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",n); ^~~~~~~~~~~~~ 19cse102cie01c.c:5:5: 'n' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",n); ^~~~~~~~~~~~~ ",RTE,C,0.4268330540000001,780,cbenu4cse19263,0,0,0,0
98901," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",n); ~^ 19cse102cie01c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",n); ^~~~~~~~~~~~~ 19cse102cie01c.c:5:5: 'n' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",n); ^~~~~~~~~~~~~ ",RTE,C,0.408607576,780,cbenu4cse19263,0,0,0,0
99196," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d %d %d "",a,b,c); ~^ 19cse102c.c:6:16: format '%d' expects argument of type 'int *', but argument 3 has type 'int' [-Wformat=] scanf(""%d %d %d "",a,b,c); ~^ 19cse102c.c:6:19: format '%d' expects argument of type 'int *', but argument 4 has type 'int' [-Wformat=] scanf(""%d %d %d "",a,b,c); ~^ 19cse102c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d %d "",a,b,c); ^~~~~~~~~~~~~~~~~~~~~~~~ 19cse102c.c:6:5: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d %d %d "",a,b,c); ^~~~~~~~~~~~~~~~~~~~~~~~ 19cse102c.c:6:5: 'b' is used uninitialized in this function [-Wuninitialized] 19cse102c.c:6:5: 'c' is used uninitialized in this function [-Wuninitialized] ",RTE,C,0.22403755600000005,780,cbenu4cse19230,0,0,0,0
99218," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d %d %d "",a,b,c); ~^ 19cse102c.c:6:16: format '%d' expects argument of type 'int *', but argument 3 has type 'int' [-Wformat=] scanf(""%d %d %d "",a,b,c); ~^ 19cse102c.c:6:19: format '%d' expects argument of type 'int *', but argument 4 has type 'int' [-Wformat=] scanf(""%d %d %d "",a,b,c); ~^ 19cse102c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d %d "",a,b,c); ^~~~~~~~~~~~~~~~~~~~~~~~ 19cse102c.c:6:5: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d %d %d "",a,b,c); ^~~~~~~~~~~~~~~~~~~~~~~~ 19cse102c.c:6:5: 'b' is used uninitialized in this function [-Wuninitialized] 19cse102c.c:6:5: 'c' is used uninitialized in this function [-Wuninitialized] ",RTE,C,0.209993833,780,cbenu4cse19230,0,0,0,0
99382," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d %d"", a, b); ~^ 19cse102cie03c.c:5:16: format '%d' expects argument of type 'int *', but argument 3 has type 'int' [-Wformat=] scanf(""%d %d"", a, b); ~^ 19cse102cie03c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d"", a, b); ^~~~~~~~~~~~~~~~~~~~ 19cse102cie03c.c:5:5: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d %d"", a, b); ^~~~~~~~~~~~~~~~~~~~ 19cse102cie03c.c:5:5: 'b' is used uninitialized in this function [-Wuninitialized] ",RTE,C,0.428942016,780,cbenu4cse19229,0,0,0,0
104462," return type of 'main' is not 'int' [-Wmain] void main() ^~~~ 19cse102cseep1c.c: In function 'main': 19cse102cseep1c.c:5:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a); ~^ 19cse102cseep1c.c:4:17: unused variable 'i' [-Wunused-variable] int a,b,c,n,i; ^ 19cse102cseep1c.c:4:13: variable 'c' set but not used [-Wunused-but-set-variable] int a,b,c,n,i; ^ 19cse102cseep1c.c:4:11: unused variable 'b' [-Wunused-variable] int a,b,c,n,i; ^ 19cse102cseep1c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a); ^~~~~~~~~~~~~ 19cse102cseep1c.c:5:5: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",a); ^~~~~~~~~~~~~ ",RTE,C,2.705795773,780,trial,0,0,0,0
104464," return type of 'main' is not 'int' [-Wmain] void main() ^~~~ 19cse102cseep1c.c: In function 'main': 19cse102cseep1c.c:5:17: unused variable 'i' [-Wunused-variable] int a,b,c,n,i; ^ 19cse102cseep1c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a); ^~~~~~~~~~~~~~ ",RTE,C,0.5159396340000001,1232,trial,0,0,0,0
106871," return type of 'main' is not 'int' [-Wmain] void main() ^~~~ 19cse102cie12c.c: In function 'main': 19cse102cie12c.c:8:17: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf (""%d"",n+0); ~^ 19cse102cie12c.c:8:8: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf (""%d"",n+0); ^~~~~~~~~~~~~~~~ 19cse102cie12c.c: In function 'series': 19cse102cie12c.c:21:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;s[i]); ^~~~~~~~~~~~~~~~~ 19cse102cie12c.c: In function 'main': 19cse102cie12c.c:8:8: 'n' is used uninitialized in this function [-Wuninitialized] scanf (""%d"",n+0); ^~~~~~~~~~~~~~~~ ",RTE,C,0.8648392089999999,780,cbenu4cie19024,0,0,0,0
107272," return type defaults to 'int' [-Wimplicit-int] f(int a,int b,int c,int d) ^ 19cse102cie12c.c: In function 'main': 19cse102cie12c.c:24:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d %d %d %d"",&amp;d,&amp;a,&amp;b,&amp;c); ^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ ",MLE,C,1.197160811,125980,cbenu4cie19006,0,0,0,0
107296," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf (""%d"",&amp;n); ^~~~~~~~~~~~~~~ 19cse102cie12c.c: In function 'series': 19cse102cie12c.c:17:8: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d%d"",&amp;a,&amp;b,&amp;c); ^~~~~~~~~~~~~~~~~~~~~~~~ 19cse102cie12c.c:25:4: control reaches end of non-void function [-Wreturn-type] } ^ 19cse102cie12c.c:19:13: 'i' is used uninitialized in this function [-Wuninitialized] if(i==n) ^ 19cse102cie12c.c:21:20: 's' may be used uninitialized in this function [-Wmaybe-uninitialized] return s; ^ ",MLE,C,9.395332594,125980,cbenu4cie19024,0,0,0,0
111903," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ elcel12c.c:4:9: 'n' may be used uninitialized in this function [-Wmaybe-uninitialized] int n,i,a[100],sum; ^ ",RTE,C,0.34399715299999994,780,ELC19056,0,0,0,0
112030," suggest parentheses around assignment used as truth value [-Wparentheses] if(i=0&amp;&amp;arr[0]&gt;arr[i]) ^ elcel11c.c:23:10: statement with no effect [-Wunused-value] x==i; ~^~~ elcel11c.c:27:10: statement with no effect [-Wunused-value] y==i; ~^~~ elcel11c.c:30:15: format '%d' expects argument of type 'int', but argument 2 has type 'int *' [-Wformat=] printf(""^%d,"",&amp;d); ~^ ~~ %ls elcel11c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ elcel11c.c:9:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[i]); ^~~~~~~~~~~~~~~~~~~ elcel11c.c:29:8: 'x' may be used uninitialized in this function [-Wmaybe-uninitialized] d=x+y; ~^~ ",OLE,C,1.15544405,780,ELC19046,0,0,0,0
112039," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ elcel11c.c:11:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;a[i]); ^~~~~~~~~~~~~~~~~~ ",TLE,C,16.171299728,780,ELC19021,0,0,0,0
112236," suggest parentheses around assignment used as truth value [-Wparentheses] if(i=0&amp;&amp;arr[0]&gt;arr[i]) ^ elcel11c.c:23:10: statement with no effect [-Wunused-value] x==i; ~^~~ elcel11c.c:27:10: statement with no effect [-Wunused-value] y==i; ~^~~ elcel11c.c:30:15: format '%d' expects argument of type 'int', but argument 2 has type 'int *' [-Wformat=] printf(""^%d,"",&amp;d); ~^ ~~ %ls elcel11c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ elcel11c.c:9:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[i]); ^~~~~~~~~~~~~~~~~~~ elcel11c.c:29:8: 'x' may be used uninitialized in this function [-Wmaybe-uninitialized] d=x+y; ~^~ ",OLE,C,1.070529821,780,ELC19046,0,0,0,0
112371," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ elcel11c.c:9:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[i]); ^~~~~~~~~~~~~~~~~~~ ",RTE,C,0.643112586,780,ELC19016,0,0,0,0
124676," format '%d' expects a matching 'int *' argument [-Wformat=] scanf(""%d,&amp;a""); ~^ 19cse102meea2c.c:8:13: format '%d' expects a matching 'int *' argument [-Wformat=] scanf(""%d,&amp;b""); ~^ 19cse102meea2c.c:4:13: unused variable 'c' [-Wunused-variable] int a,b,c; ^ 19cse102meea2c.c:4:11: variable 'b' set but not used [-Wunused-but-set-variable] int a,b,c; ^ 19cse102meea2c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d,&amp;a""); ^~~~~~~~~~~~~~ 19cse102meea2c.c:8:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d,&amp;b""); ^~~~~~~~~~~~~~ 19cse102meea2c.c:7:8: 'a' is used uninitialized in this function [-Wuninitialized] b=a+2.54; ~^~~~~ ",RTE,C,0.528694705,780,cbenu4mee19037,0,0,0,0
124730," format '%f' expects a matching 'float *' argument [-Wformat=] scanf(""%f,&amp;inches""); ~^ 19cse102meea2c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%f,&amp;inches""); ^~~~~~~~~~~~~~~~~~~ 19cse102meea2c.c:7:14: 'inches' is used uninitialized in this function [-Wuninitialized] cm=inches*2.54; ~~~~~~^~~~~ ",RTE,C,0.584527138,780,cbenu4mee19037,0,0,0,0
124744," format '%f' expects a matching 'float *' argument [-Wformat=] scanf(""%f,&amp;inches""); ~^ 19cse102meea2c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%f,&amp;inches""); ^~~~~~~~~~~~~~~~~~~ 19cse102meea2c.c:7:14: 'inches' is used uninitialized in this function [-Wuninitialized] cm=inches*2.54; ~~~~~~^~~~~ ",RTE,C,0.466127104,780,cbenu4mee19037,0,0,0,0
124930," format '%f' expects a matching 'float *' argument [-Wformat=] scanf(""%f,&amp;inches""); ~^ 19cse102meea2c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%f,&amp;inches""); ^~~~~~~~~~~~~~~~~~~ 19cse102meea2c.c:7:14: 'inches' is used uninitialized in this function [-Wuninitialized] cm=inches*2.54; ~~~~~~^~~~~ ",RTE,C,0.6347377470000001,780,cbenu4mee19037,0,0,0,0
124949," format '%f' expects a matching 'float *' argument [-Wformat=] scanf(""%f,&amp;inch""); ~^ 19cse102meea2c.c:6:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%f,&amp;inch""); ^~~~~~~~~~~~~~~~~ 19cse102meea2c.c:7:16: 'inch' is used uninitialized in this function [-Wuninitialized] cm=inch*2.54; ~~~~^~~~~ ",RTE,C,0.47267690799999995,780,CBENU4MEE19052,0,0,0,0
124950," format '%f' expects a matching 'float *' argument [-Wformat=] scanf(""%f,&amp;inch""); ~^ 19cse102meea2c.c:6:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%f,&amp;inch""); ^~~~~~~~~~~~~~~~~ 19cse102meea2c.c:7:16: 'inch' is used uninitialized in this function [-Wuninitialized] cm=inch*2.54; ~~~~^~~~~ ",RTE,C,0.492701846,780,CBENU4MEE19052,0,0,0,0
124952," format '%f' expects a matching 'float *' argument [-Wformat=] scanf(""%f,&amp;inch""); ~^ 19cse102meea2c.c:6:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%f,&amp;inch""); ^~~~~~~~~~~~~~~~~ 19cse102meea2c.c:7:16: 'inch' is used uninitialized in this function [-Wuninitialized] cm=inch*0.394; ~~~~^~~~~~ ",RTE,C,0.553886385,780,CBENU4MEE19051,0,0,0,0
124953," format '%f' expects a matching 'float *' argument [-Wformat=] scanf(""%f,&amp;inch""); ~^ 19cse102meea2c.c:6:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%f,&amp;inch""); ^~~~~~~~~~~~~~~~~ 19cse102meea2c.c:7:16: 'inch' is used uninitialized in this function [-Wuninitialized] cm=inch*0.394; ~~~~^~~~~~ ",RTE,C,0.4596552980000001,780,CBENU4MEE19051,0,0,0,0
124954," implicit declaration of function 'printf' [-Wimplicit-function-declaration] printf(""enter the inches""); ^~~~~~ 19cse102meea2c.c:5:9: incompatible implicit declaration of built-in function 'printf' 19cse102meea2c.c:5:9: note: include '&lt;stdio.h&gt;' or provide a declaration of 'printf' 19cse102meea2c.c:6:9: implicit declaration of function 'scanf' [-Wimplicit-function-declaration] scanf(""%d,&amp;inch""); ^~~~~ 19cse102meea2c.c:6:9: incompatible implicit declaration of built-in function 'scanf' 19cse102meea2c.c:6:9: note: include '&lt;stdio.h&gt;' or provide a declaration of 'scanf' 19cse102meea2c.c:6:17: format '%d' expects a matching 'int *' argument [-Wformat=] scanf(""%d,&amp;inch""); ~^ 19cse102meea2c.c:7:16: 'inch' is used uninitialized in this function [-Wuninitialized] cm=inch*0.395; ~~~~^~~~~~ ",RTE,C,0.4566997430000001,780,CBENU4MEE19040,0,0,0,0
124957," format '%d' expects a matching 'int *' argument [-Wformat=] scanf(""%d,&amp;inch""); ~^ 19cse102meea2c.c:7:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d,&amp;inch""); ^~~~~~~~~~~~~~~~~ 19cse102meea2c.c:8:16: 'inch' is used uninitialized in this function [-Wuninitialized] cm=inch*0.395; ~~~~^~~~~~ ",RTE,C,0.436336372,780,CBENU4MEE19040,0,0,0,0
127816," format '%d' expects a matching 'int *' argument [-Wformat=] scanf(""%d,&amp;n""); ~^ reversedc.c:8:5: this 'for' clause does not guard... [-Wmisleading-indentation] for(i=0;i&lt;n-1;i++); ^~~ reversedc.c:9:5: note: ...this statement, but the latter is misleadingly indented as if it were guarded by the 'for' { ^ reversedc.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d,&amp;n""); ^~~~~~~~~~~~~~ reversedc.c:10:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ reversedc.c:8:16: 'n' is used uninitialized in this function [-Wuninitialized] for(i=0;i&lt;n-1;i++); ~^~ ",RTE,C,0.270643914,780,Rohith,0,0,0,0
128256," format '%s' expects argument of type 'char *', but argument 2 has type 'char (*)[50]' [-Wformat=] scanf(""%s"",&amp;S); ~^ ~~ 19cse102cie20c.c:7:13: suggest parentheses around assignment used as truth value [-Wparentheses] for(i=0;i=49;i++){ ^ 19cse102cie20c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",&amp;S); ^~~~~~~~~~~~~~ ",TLE,C,9.089338739,780,cbenu4cie19041,0,0,0,0
128982," suggest parentheses around assignment used as truth value [-Wparentheses] for(i=0;i=(a+1)/2;++i){ ^ 19cse102cie23c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",s); ^~~~~~~~~~~~~ 19cse102cie23c.c:5:9: 'a' may be used uninitialized in this function [-Wmaybe-uninitialized] int a,i; ^ ",OLE,C,0.4891030399999999,780,cbenu4cie19041,0,0,0,0
129118," suggest parentheses around assignment used as truth value [-Wparentheses] for(i=0;i=a/2;++i){ ^ 19cse102cie23c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%s"",S); ^~~~~~~~~~~~~ 19cse102cie23c.c:5:9: 'a' may be used uninitialized in this function [-Wmaybe-uninitialized] int a,i,x=0; ^ ",TLE,C,15.154756827000005,780,cbenu4cie19041,0,0,0,0
